gene_id,gene_name,mcf7_sicbx2_1,mcf7_sicbx2_2,mcf7_sicbx2_3,mcf7_siscr_1,mcf7_siscr_2,mcf7_siscr_3
ENSG00000122641.11,INHBA,4.717413,4.473444,4.7636343,0.7797987,0.699997,0.7700778
ENSG00000122644.13,ARL4A,46.022122,47.005921,21.778214,13.660551,10.70446,7.740603
ENSG00000122679.8,RAMP3,29.36666,20.98496,24.8169,4.30103,6.38126,3.671466
ENSG00000122694.16,GLIPR2,7.919577,7.659348,8.579397,2.849784,4.6678362,4.106168
ENSG00000122824.11,NUDT10,1.03256,1.08449,0.35005,0.102322,0.120133,0.0861979
ENSG00000122970.16,IFT81,21.7626324,22.7825273,23.3656742,4.69017,4.8248379,6.956555
ENSG00000123091.5,RNF11,123.2683,142.101429,88.873982,71.38456,54.0833,54.1296
ENSG00000123094.15,RASSF8,15.576295,12.762998,13.921396,5.051879,6.080244,7.971333
ENSG00000123104.12,ITPR2,12.247622,11.11211,7.495311,3.976653,1.542481,1.6981
ENSG00000123119.12,NECAB1,129.02642,106.572846,64.335231,50.622024,39.679232,25.1548905
ENSG00000123143.12,PKN1,88.90091516,93.47256406,136.9992699,52.428682,59.7103846,63.16111311
ENSG00000123191.14,ATP7B,8.5452615,7.069979811,7.4401258,4.530642115,3.6748232,4.3520573
ENSG00000123201.14,GUCY1B2,8.386564,8.80549,8.888487,1.2038515,2.955973,4.262391
ENSG00000123353.10,ORMDL2,124.307389,125.25192,98.887783,61.044434,55.393016,60.511822
ENSG00000123411.15,IKZF4,7.51294107,5.453516172,4.6344956,1.417096,1.435042022,2.165522
ENSG00000123570.4,RAB9B,1.44015,1.05026,1.17067,0.644025,0.466673,0.644243
ENSG00000123572.17,NRK,0.4229617,0.2627923,0.273541,0.1296287,0.04093659,0.0271313
ENSG00000123728.10,RAP2C,63.31328,66.624397,63.438329,21.952738,23.851041,23.185088
ENSG00000123739.11,PLA2G12A,36.57805,33.928919,38.39317,21.79069,19.87606,19.38441
ENSG00000123810.8,B9D2,11.662566,17.42788,12.535325,5.576925,5.489891,5.979747
ENSG00000123815.12,COQ8B,38.923615,51.965605,69.013255,21.274129,28.5814344,28.104093
ENSG00000123836.15,PFKFB2,13.253841,11.168377,11.6716239,6.247983,4.445994,7.6142789
ENSG00000123933.17,MXD4,116.42559,129.47665,136.29266,34.147279,34.815982,40.88924
ENSG00000124067.17,SLC12A4,16.07198404,21.834939,16.8557217,9.076871,9.8077885,10.7115736
ENSG00000124098.10,FAM210B,59.551507,68.71208,67.80411,18.77078,16.656063,22.793886
ENSG00000124120.11,TTPAL,14.27948,13.500477,12.726438,5.266868,4.874077,5.456253
ENSG00000124215.16,CDH26,12.516404,15.030627,13.067164,1.052305,1.76011,1.4653819
ENSG00000124225.16,PMEPA1,374.471483,516.72985,383.481028,63.9075527,85.993706,106.980894
ENSG00000124249.7,KCNK15,19.5382,26.8162,24.65,6.72062,9.27,6.93325
ENSG00000124356.16,STAMBP,79.733959,87.202488,81.337117,47.943714,37.086448,43.205504
ENSG00000124406.16,ATP8A1,1.261584,1.69835681,0.432693217,0.3181601,0.461477381,0.291779
ENSG00000124422.12,USP22,107.9116,121.782334,102.681483,53.186355,51.60366,48.00193
ENSG00000124440.15,HIF3A,0.7975925,0.8306178,0.8062623,0.31137886,0.3039841,0.1963062
ENSG00000124459.12,ZNF45,8.630381,7.521935,6.935173,4.6927108,2.778082,3.869246
ENSG00000124493.13,GRM4,3.019603403,3.2170344,2.5388095,1.339487,1.6077048,1.2571404
ENSG00000124523.15,SIRT5,5.66205,4.728283,5.628639,2.073321,3.348942,2.237783331
ENSG00000124587.14,PEX6,2.16793,2.814638,2.71358,1.013,1.1049,0.95516
ENSG00000124635.8,HIST1H2BJ,17.76558,26.79027,18.22716,6.66761,9.14102,11.45431
ENSG00000124641.16,MED20,27.1350026,29.485076,27.85915,13.711308,10.82054,12.1655519
ENSG00000124702.18,KLHDC3,96.361605,95.97697,119.11802,47.85535,53.78543,54.662796
ENSG00000124733.4,MEA1,144.69032,153.884351,161.86242,66.788739,73.28843,64.908479
ENSG00000124749.17,COL21A1,2.277755,1.829603,1.4980662,0.74448333,0.50160648,1.192092
ENSG00000124882.4,EREG,0.4823894,0.8774186,0.564544,0.139227,0.2252152,0.146676
ENSG00000125124.12,BBS2,25.1872256,22.882083,19.775363,13.7986714,8.77859528,11.7812879
ENSG00000125247.15,TMTC4,18.836455,17.180284,14.4289,8.86517,7.290336212,8.63135
ENSG00000125266.7,EFNB2,30.08438,32.75959,21.4258506,14.50048898,12.69868623,11.51680483
ENSG00000125384.7,PTGER2,1.805941,2.24106,0.586489,0.514706,0.691375,0.306116
ENSG00000125388.20,GRK4,3.817327,5.789231,4.256062,1.094955,2.8273242,2.3684209
ENSG00000125409.13,TEKT3,0.6771199,1.075914465,0.4328381,0,0,0
ENSG00000125505.17,MBOAT7,69.04334531,74.088101,106.7421244,31.3663647,35.717997,42.3257026
ENSG00000125520.14,SLC2A4RG,444.064555,491.138571,492.639921,225.313096,289.383679,240.860097
ENSG00000125534.10,PPDPF,1343.9261,1435.9428,1457.2526,738.76799,818.0738,773.09481
ENSG00000125633.11,CCDC93,23.492905,21.600539,29.111651,13.755523,9.72379,13.786361
ENSG00000125740.14,FOSB,2.431618,4.114699,2.80438,0.797512162,1.0681761,1.2063479
ENSG00000125755.18,SYMPK,41.444475,47.0433651,54.74535,26.001525,25.403548,29.62303571
ENSG00000125844.15,RRBP1,55.560966,63.159771,105.149129,41.945917,33.956993,47.140892
ENSG00000125848.10,FLRT3,30.9514,26.19344,23.78043,6.099695,2.971991,5.030022
ENSG00000125864.14,BFSP1,2.292933,3.492265,1.956355,0.524207,1.4974097,1.002472
ENSG00000125966.10,MMP24,0.366411,0.357438,0.314306,0.0984464,0.0826222,0.100264
ENSG00000125967.16,NECAB3,35.6186,35.717933,53.9722563,22.890491,22.787322,25.449862
ENSG00000125971.16,DYNLRB1,318.6738999,368.315028,351.438024,184.686252,189.6161081,188.183485
ENSG00000126001.16,CEP250,16.277583,17.597274,25.305613,7.636911,8.100206,10.92006
ENSG00000126005.17,MMP24OS,83.043736,87.6219893,99.4254452,23.938093,21.7063368,28.11124664
ENSG00000126012.11,KDM5C,99.220131,125.189832,140.32736,57.354523,64.332855,75.073992
ENSG00000126016.15,AMOT,4.36436,3.685248,6.013631,2.6494496,1.983543,2.591107
ENSG00000126214.21,KLC1,313.72495,381.346441,397.108059,163.6920963,180.295443,174.036759
ENSG00000126581.13,BECN1,49.8352362,50.99370035,45.35504001,22.5325189,20.10196161,25.308692
ENSG00000126870.16,WDR60,23.638143,25.113842,26.0500212,8.594942,7.876144,11.038082
ENSG00000126882.13,FAM78A,1.0074262,1.3321883,1.499562,0.585821,0.406957,0.6846312
ENSG00000127125.9,PPCS,108.574308,106.836424,91.271211,54.90408,51.739946,56.503769
ENSG00000127249.15,ATP13A4,14.008576,9.17376,8.649475,0.13800186,1.3247594,0.1307685
ENSG00000127418.15,FGFRL1,48.2812876,48.39774058,65.757482,21.752016,29.8796553,32.4760466
ENSG00000127419.17,TMEM175,28.611892,31.427712,41.797719,15.982757,17.6615076,16.754571
ENSG00000127452.8,FBXL12,19.703666,22.99035309,22.494007,10.176463,11.430032,10.927355
ENSG00000127481.15,UBR4,30.1746886,28.7667847,30.3157997,17.8587552,13.67604344,12.8339841
ENSG00000127526.15,SLC35E1,51.850864,59.686089,50.515559,32.22525319,28.5281085,28.980993
ENSG00000127580.17,WDR24,16.525847,17.286272,19.732428,8.753119,8.972949,8.635173
ENSG00000127585.12,FBXL16,34.418984,37.93079,48.2328,14.305689,15.509418,14.934921
ENSG00000127720.8,METTL25,9.392904,10.580165,8.545993057,4.11527,4.190534,4.084772
ENSG00000127774.7,EMC6,55.98165,63.83708,70.4845,34.31644,36.68169,33.5059
ENSG00000127914.16,AKAP9,30.3048947,26.584582,18.5893734,16.3183923,11.695969,12.3637
ENSG00000127952.17,STYXL1,59.177326,63.69019,54.763834,26.906196,28.9922178,32.32042
ENSG00000128159.12,TUBGCP6,14.30022,17.268051,18.067769,8.16218,10.070958,9.05337
ENSG00000128512.21,DOCK4,9.212882,8.461334,3.5505113,0.50574173,1.49248815,0.865194772
ENSG00000128524.5,ATP6V1F,607.08808,680.4923,737.14056,375.32158,360.55388,362.02816
ENSG00000128563.13,PRKRIP1,53.542599,60.720259,67.82649,31.94421,29.245659,33.2749552
ENSG00000128564.7,VGF,29.13533,24.2822,30.40335,12.130358,13.06554,11.68578
ENSG00000128581.15,IFT22,154.237973,165.357114,130.115858,33.054664,31.433695,28.667312
ENSG00000128595.17,CALU,296.792916,303.70333,253.084837,170.709251,153.393901,165.812944
ENSG00000128606.13,LRRC17,0.41274,0.3628935,0.3361817,0.0240595,0,0.0653861
ENSG00000128641.19,MYO1B,80.329856,110.687669,68.321049,35.2795324,35.500713,40.415406
ENSG00000128881.17,TTBK2,3.5633913,2.559779,4.164315,0.907588,1.1980171,2.0971639
ENSG00000128886.12,ELL3,17.000871,11.587953,23.787144,6.989411,6.917411,13.028072
ENSG00000128891.15,CCDC32,48.863492,55.692658,52.730844,17.81417,14.947235,19.48764
ENSG00000128928.9,IVD,53.44466,63.02756,71.041838,33.6085518,32.726046,32.687661
ENSG00000129003.17,VPS13C,10.0504157,8.60911915,10.4374861,5.530395141,4.1042239,7.0229994
ENSG00000129055.12,ANAPC13,182.194462,187.440097,156.141603,89.220738,85.91937,80.453164
ENSG00000129197.14,RPAIN,37.129185,39.830619,37.090771,21.687392,21.6626587,21.934501
ENSG00000129250.12,KIF1C,65.863924,81.714464,84.144029,20.048975,15.671353,17.904292
ENSG00000129473.9,BCL2L2,39.56713,40.15314,57.69638,14.078711,18.04749,23.23274
ENSG00000129474.16,AJUBA,35.592627,34.390917,32.957863,14.612426,10.975195,13.753394
ENSG00000129646.14,QRICH2,0.828742,2.12506,1.711413,0.653036,0.7141649,0.64359
ENSG00000129682.16,FGF13,33.750343,36.837917,30.308333,7.156493,4.96533,7.7068974
ENSG00000129925.11,TMEM8A,110.684944,112.600019,149.379403,58.550984,61.941561,68.871019
ENSG00000129946.10,SHC2,15.839792,14.553699,24.798843,6.000558,4.30457,9.234464305
ENSG00000130045.16,NXNL2,22.04088,20.625203,14.324987,6.779282,7.190121,5.64725
ENSG00000130150.12,MOSPD2,12.495909,12.113572,10.2488962,6.10571641,5.556397,6.08227
ENSG00000130283.9,GDF1,10.957,9.59453,14.5883,5.50755,5.98505,7.27782
ENSG00000130349.10,C6orf203,28.53957,27.63246,22.40752,12.927508,12.977695,14.43199
ENSG00000130363.11,RSPH3,7.758226,10.564339,6.538293,3.12934,3.02848,3.922996
ENSG00000130396.20,AFDN,28.5755746,31.27397601,33.48532663,16.848975,14.347656,20.581228
ENSG00000130489.14,SCO2,24.15905,28.95933,52.08258,12.23833,14.54448,21.96936
ENSG00000130517.14,PGPEP1,18.027256,19.194797,22.529124,7.857151,7.562108,11.38725503
ENSG00000130518.17,IQCN,0.945797632,1.154623012,0.795926,0.2326514,0.354577601,0.449625003
ENSG00000130560.8,UBAC1,49.515609,49.66159,54.28398,26.346769,26.227811,27.105672
ENSG00000130635.15,COL5A1,15.330863,18.771038,19.956062,2.95304,3.137286,5.1276149
ENSG00000130653.16,PNPLA7,2.45095,2.169682,3.4494365,1.396744,1.3549563,1.5275819
ENSG00000130703.16,OSBPL2,63.3823214,79.0799727,87.0566321,30.398639,25.28639,29.15555591
ENSG00000130714.16,POMT1,70.034052,64.609755,60.982392,22.105984,28.4019653,27.6861536
ENSG00000130717.13,UCK1,70.8273605,88.113841,83.219802,40.768845,38.566755,41.053551
ENSG00000130720.13,FIBCD1,57.804567,58.372858,42.022442,31.042204,34.276497,24.115559
ENSG00000130733.10,YIPF2,136.353841,143.685819,182.863688,50.342017,59.16638,57.802242
ENSG00000130770.18,ATP5IF1,267.19201,273.2753,295.21053,142.3620546,133.5221895,127.498346
ENSG00000130779.20,CLIP1,57.42163785,68.07596383,54.82738266,20.08524444,15.09458019,19.96534507
ENSG00000130821.16,SLC6A8,48.181912,53.01393,83.56673,21.075339,24.293173,31.094373
ENSG00000130827.6,PLXNA3,116.117268,95.91432,127.596807,36.430687,39.522961,52.85353
ENSG00000130956.14,HABP4,20.6147818,22.811292,17.474087,4.6561392,3.61951,5.0482584
ENSG00000130997.16,POLN,1.9258386,1.92347,1.790755,0.3079253,0.3534756,0.2144762
ENSG00000131044.17,TTLL9,2.4601846,5.152303,2.5065289,0.071271051,0.2063215,0.0972139
ENSG00000131067.17,GGT7,5.430012,6.657238,7.442156,2.446664,2.762375,3.714981
ENSG00000131089.15,ARHGEF9,13.970501,14.893874,13.3175395,9.435126366,6.98373908,6.7964956
ENSG00000131115.16,ZNF227,9.175450622,6.6433308,9.255236197,4.26291421,4.599746,3.759065061
ENSG00000131171.13,SH3BGRL,433.68076,427.52671,246.30253,193.52455,156.54668,154.566
ENSG00000131188.12,PRR7,92.58147,104.38462,135.22787,42.3823,52.13827,54.20403
ENSG00000131196.17,NFATC1,5.26854,5.808421,8.013723,3.1584383,3.3328248,4.246954168
ENSG00000131242.18,RAB11FIP4,36.135808,38.1428022,43.868579,18.596981,15.321645,14.05433
ENSG00000131386.19,GALNT15,3.02918369,3.098784,1.8435261,0.2729094,0.488604,0.225367
ENSG00000131398.13,KCNC3,4.04013,5.78907,6.090980313,2.2419,2.671874,2.494410014
ENSG00000131437.15,KIF3A,17.5139743,22.26232,13.679751,9.399092,9.558368792,11.056929
ENSG00000131475.7,VPS25,92.462584,103.040935,87.227209,47.342449,54.795413,45.52399
ENSG00000131584.19,ACAP3,237.177611,209.44328,290.21002,111.499567,101.193587,107.220801
ENSG00000131711.15,MAP1B,18.3141042,17.06945,20.83024,1.068351,1.5401615,2.173651
ENSG00000131849.12,ZNF132,1.09495,1.253127,0.769545,0.42258,0.382176,0.437224
ENSG00000132000.13,PODNL1,13.2784291,13.211167,9.022396,3.1302438,3.5103985,2.0938501
ENSG00000132004.13,FBXW9,28.455604,31.009202,32.473683,8.010426,11.423479,8.7453264
ENSG00000132141.14,CCT6B,4.150132525,3.1699892,1.64729,1.3399176,0.6658245,0.7567253
ENSG00000132199.20,ENOSF1,54.325814,64.448513,59.379164,33.151955,33.537951,30.096803
ENSG00000132329.11,RAMP1,8.453875,7.90944,8.41268,2.08962,3.979522,3.428362
ENSG00000132386.11,SERPINF1,5.690607,9.519068,6.649904261,3.542635,2.803716,3.192957
ENSG00000132470.14,ITGB4,157.974987,163.831688,116.817098,60.111924,68.604453,64.088075
ENSG00000132510.10,KDM6B,77.86632,70.397258,105.433161,21.498258,20.451852,35.2907136
ENSG00000132561.14,MATN2,46.730916,51.12066261,28.58509134,12.18455121,11.824376,9.536039
ENSG00000132563.16,REEP2,4.323798,2.671063,2.443913,1.2768436,1.345907,0.708539
ENSG00000132612.16,VPS4A,52.48658,56.20711,56.52259,29.03806,30.07667,27.45725
ENSG00000132613.15,MTSS1L,163.672774,192.845852,250.933514,81.645203,78.0995527,100.19465
ENSG00000132623.16,ANKEF1,20.24197,19.25545,18.25356,7.126913,6.37758,7.236655
ENSG00000132635.17,PCED1A,27.658698,27.84721209,32.144118,14.961331,15.508631,17.647003
ENSG00000132639.12,SNAP25,0.36004,0.3398851,1.3231462,0.1170473,0.178773,0.1188006
ENSG00000132692.19,BCAN,10.104716,9.2154827,21.7168864,5.2766511,4.6083955,7.4448334
ENSG00000132716.18,DCAF8,95.597893,114.811278,102.374286,53.265353,54.095911,61.864527
ENSG00000132749.11,TESMIN,84.419995,89.86506,77.98032,32.098689,39.740579,32.685064
ENSG00000132854.19,KANK4,0.094420601,0.3144265,0.2557186,0.0159866,0.021977804,0.0809006
ENSG00000132881.12,CPLANE2,6.996661,7.39704,7.23263,4.45517,2.46696,3.310099
ENSG00000132938.20,MTUS2,1.6618721,1.4036405,1.8085832,0.1362061,0.5626255,0.2103143
ENSG00000132950.19,ZMYM5,38.193238,44.452498,44.317263,21.253727,20.705855,24.922144
ENSG00000133083.14,DCLK1,22.929604,18.175422,21.561296,6.856278,6.149464,13.021534
ENSG00000133103.17,COG6,40.0667,44.7973218,43.901503,18.926035,18.696117,18.028307
ENSG00000133111.3,RFXAP,6.0501,5.57469,5.352,1.86559,3.11107,2.54768
ENSG00000133121.21,STARD13,4.537412,5.938764,4.759663,1.7217534,1.171612,1.8901508
ENSG00000133138.20,TBC1D8B,4.220144,4.202442867,5.0823099,2.140724,1.7582684,3.0637617
ENSG00000133216.16,EPHB2,3.3267021,2.910704,4.9704914,1.630339,1.404145,2.5384307
ENSG00000133328.4,HRASLS2,1.45655,1.30695,2.11441,0.527668,0.251894,0.22588
ENSG00000133393.13,FOPNL,75.60223,77.665731,59.076079,38.709867,36.5667679,37.4997
ENSG00000133424.20,LARGE1,23.502316,25.804183,46.4369516,14.0798948,14.2146131,19.450752
ENSG00000133460.19,SLC2A11,5.72139,6.2818655,6.7060067,2.60758125,2.9557055,3.0310803
ENSG00000133597.11,ADCK2,34.383229,39.722919,44.916061,17.263622,19.834866,17.612125
ENSG00000133640.20,LRRIQ1,1.041673,0.8244544,0.9943808,0,0.0245494,0.1234909
ENSG00000133678.14,TMEM254,65.690134,73.040726,44.501668,24.13485,18.880637,18.59899724
ENSG00000133687.16,TMTC1,3.7820465,3.0434679,3.905388,1.9724136,1.5900374,1.841059
ENSG00000133710.15,SPINK5,0.913671,0.683934,1.594936,0.18935,0.437589,0.234621
ENSG00000133895.14,MEN1,53.10982404,59.644257,72.1720433,26.370386,27.525924,32.356131
ENSG00000134030.14,CTIF,4.5246405,4.25884,7.3795821,0.7072511,0.8544602,1.2565866
ENSG00000134049.6,IER3IP1,25.304231,25.000665,23.466699,12.74199,11.7973,13.045885
ENSG00000134245.18,WNT2B,3.027299,2.201612,1.842514,0.3988857,0.511615,0.3652829
ENSG00000134253.10,TRIM45,12.4951,15.29807,11.855094,4.945791,5.2771154,4.6704825
ENSG00000134285.11,FKBP11,56.853271,65.904215,82.076953,18.064823,15.293396,16.228253
ENSG00000134313.15,KIDINS220,28.559384,29.4277767,28.696781,14.6315705,12.1748767,15.170811
ENSG00000134363.12,FST,20.69143,30.73,19.74219,0.5862136,1.1556001,0.279302
ENSG00000134595.8,SOX3,4.84169,5.45465,4.35655,1.20889,1.81615,1.59029
ENSG00000134760.6,DSG1,0.3323408,0.5994007,0.1575831,0.0241655,0.0288279,0.066637562
ENSG00000134864.10,GGACT,4.692457,4.99664,6.762684,1.198313,2.023776,3.000246
ENSG00000135048.14,CEMIP2,49.988971,66.288469,42.418368,15.831355,17.069214,14.36173
ENSG00000135063.19,FAM189A2,12.3776295,11.858799,8.3941532,1.517965,2.451827,2.2008041
ENSG00000135070.15,ISCA1,55.758654,59.837056,59.239122,29.285027,25.095461,30.102983
ENSG00000135124.14,P2RX4,44.178969,48.266071,47.893047,24.179065,26.887189,25.889461
ENSG00000135205.15,CCDC146,2.280279,1.724778949,2.198609,0.6998762,0.409289,0.6954261
ENSG00000135253.13,KCP,1.254814,1.09328,3.500202,0.4204537,0.3892805,0.746532
ENSG00000135299.17,ANKRD6,7.28633688,6.288800283,7.010824,3.1877218,2.397272916,2.4317665
ENSG00000135314.12,KHDC1,4.166650043,4.2062809,4.3979175,2.059215,2.449179,1.988162
ENSG00000135315.12,CEP162,3.58976,4.140628,4.2612933,2.175769,1.571719,2.3239726
ENSG00000135318.12,NT5E,12.542813,13.558388,1.348512,1.225405,0.72975,0.459166
ENSG00000135333.14,EPHA7,9.89642,9.68058,4.90134,1.517141,1.06173,1.935826
ENSG00000135374.9,ELF5,2.894222,2.6954474,2.564923,0.6708486,1.0686475,1.4604098
ENSG00000135406.14,PRPH,6.193148,4.907748,8.858607,1.709749,1.1995137,2.512872
ENSG00000135407.10,AVIL,2.902716,3.365875,2.6584926,1.2814011,1.0243616,1.6611537
ENSG00000135414.9,GDF11,17.44658,22.81225,22.93082,12.06392,11.43494,10.84617
ENSG00000135452.10,TSPAN31,127.658369,161.67475,127.123949,54.676421,39.722338,51.030189
ENSG00000135473.15,PAN2,44.70708331,43.437127,39.051178,17.532603,13.2599944,18.356198
ENSG00000135482.7,ZC3H10,5.00957,4.056378,4.819152,2.2174909,1.736875773,2.35931
ENSG00000135535.17,CD164,188.615442,193.092674,192.780569,111.1905866,96.957581,116.392396
ENSG00000135596.18,MICAL1,28.361458,35.560482,42.285587,11.473484,11.75159,17.878868
ENSG00000135625.7,EGR4,0.3658723,0.2498993,0.59071,0.019838051,0.03786616,0.15091412
ENSG00000135637.13,CCDC142,12.343432,15.189875,19.657441,5.435835,6.146221,7.464455
ENSG00000135638.13,EMX1,0.5593901,0.438685,1.4136054,0.0652074,0.0759866,0.1050461
ENSG00000135643.5,KCNMB4,4.0946,4.94568,4.507233,2.833866,2.2662,2.411632
ENSG00000135678.12,CPM,7.042595,9.728877,3.520066,2.94324,3.9620689,2.924126
ENSG00000135709.12,KIAA0513,36.982076,39.594402,33.32262,19.1055993,13.5475574,14.1387369
ENSG00000135720.13,DYNC1LI2,84.354061,96.265827,90.445842,45.672867,44.661764,45.7297077
ENSG00000135736.6,CCDC102A,3.439,3.38175,3.94413,1.65908,1.6868089,1.45116
ENSG00000135924.15,DNAJB2,59.707128,61.791238,95.002688,28.851162,27.174483,39.823236
ENSG00000135931.17,ARMC9,58.744244,58.081418,42.0193166,13.3336459,13.7381889,9.2485893
ENSG00000136153.20,LMO7,15.3120887,12.10551206,5.1531707,5.2935917,4.28113878,2.9637747
ENSG00000136193.17,SCRN1,64.50017,67.64081,55.377219,34.652035,29.026383,30.467701
ENSG00000136235.16,GPNMB,87.734186,70.013615,57.902277,7.932232,6.25001,17.52434
ENSG00000136240.10,KDELR2,233.52341,256.575633,252.25675,140.097758,134.268048,136.891149
ENSG00000136267.13,DGKB,0.3261565,0.29794557,0.0129707,0,0,0.0132404
ENSG00000136367.14,ZFHX2,0.969668,0.9826827,1.5723425,0.526526,0.3914791,0.717533
ENSG00000136478.7,TEX2,30.763929,29.489959,31.360277,14.667175,12.032866,14.213895
ENSG00000136521.13,NDUFB5,216.109484,205.012821,168.24335,113.240479,110.699191,107.2999898
ENSG00000136643.12,RPS6KC1,5.72326698,7.010886,6.597715,3.272232,2.7359781,4.2129191
ENSG00000136770.11,DNAJC1,97.302526,95.944372,79.150551,48.750112,44.499932,44.447307
ENSG00000136783.10,NIPSNAP3A,27.1910978,30.03644,24.813417,13.961017,14.8767431,14.438294
ENSG00000136807.13,CDK9,131.9985,139.19061,137.7893363,42.66749,39.83372,46.44201
ENSG00000136819.15,C9orf78,83.916634,86.2336966,59.890865,44.446078,42.773994,33.921436
ENSG00000136828.19,RALGPS1,14.2156334,18.4510536,23.2729286,8.2759664,6.97697,7.6638213
ENSG00000136842.14,TMOD1,4.078447,3.630279,3.11252,0.798828,0.829853,1.04483
ENSG00000136854.21,STXBP1,20.92862196,25.0533326,13.2087267,10.9622013,6.082432,5.801736
ENSG00000136867.11,SLC31A2,38.453362,65.891167,43.57762,3.44756,4.258218,4.1353361
ENSG00000136872.19,ALDOB,0.112583,1.529585001,2.4677785,0,0.0517698,0.1084385
ENSG00000136878.13,USP20,18.917219,15.913715,20.439526,8.438322,9.713961,11.198914
ENSG00000136888.7,ATP6V1G1,429.54583,456.663216,396.28913,177.35943,163.250741,193.38618
ENSG00000136935.13,GOLGA1,20.196739,20.523151,15.409612,12.143119,10.06124101,7.6768471
ENSG00000137094.14,DNAJB5,7.6512418,9.1272804,10.4837987,3.7777167,2.477079,3.1877644
ENSG00000137098.13,SPAG8,2.0359202,3.3841039,1.608761,0.2072231,0.3501486,0.3086467
ENSG00000137103.20,TMEM8B,3.94599738,3.773979,6.0582213,1.684941,2.235169,2.2217833
ENSG00000137166.14,FOXP4,29.838553,34.562888,53.112368,17.110159,18.99364,23.833687
ENSG00000137171.15,KLC4,19.480416,27.8241355,33.658263,8.986055,9.0451366,11.6854443
ENSG00000137177.20,KIF13A,20.471893,19.6511893,16.846912,9.8325745,7.8851912,8.8565844
ENSG00000137207.12,YIPF3,185.393489,203.172904,222.861107,93.163462,93.928948,110.207762
ENSG00000137221.14,TJAP1,16.9586958,21.4974759,23.936315,10.2441879,11.6764286,12.5704709
ENSG00000137267.6,TUBB2A,16.1631,16.89953,21.26632,8.6415,10.742698,10.911657
ENSG00000137343.18,ATAT1,3.28521848,4.464785748,5.167245402,1.7108609,1.632381732,2.916569943
ENSG00000137414.6,FAM8A1,30.9551,32.5557,26.9915,12.2658,10.999,14.2164
ENSG00000137494.13,ANKRD42,28.444859,35.851767,28.307056,7.592375,6.114030022,8.852032
ENSG00000137573.14,SULF1,57.30236179,71.36667,86.9513672,7.9763251,7.8235507,11.233253
ENSG00000137601.16,NEK1,5.971703626,5.421573,4.400575,1.582048909,1.627481,2.35522021
ENSG00000137642.13,SORL1,3.6856362,4.1146562,2.5941952,2.2861453,1.7911271,1.501906315
ENSG00000137672.13,TRPC6,1.05386,1.072848,0.942764,0.0574512,0.2428909,0.0239215
ENSG00000137801.10,THBS1,60.569871,83.473748,51.950008,29.467664,37.286409,31.943933
ENSG00000137817.17,PARP6,93.236341,90.64379,126.251919,44.3821202,44.172038,57.018925
ENSG00000137831.15,UACA,29.0236144,35.3149141,15.674883,8.5704669,9.263864,8.400206
ENSG00000137941.17,TTLL7,2.507096214,2.6899731,1.891115622,0.8459843,0.6509,1.592814
ENSG00000138002.15,IFT172,12.18029,10.116651,12.862029,4.458577,5.799475998,4.7873551
ENSG00000138028.16,CGREF1,10.7427409,11.108072,13.488592,5.54579,6.309545,6.72672
ENSG00000138036.18,DYNC2LI1,40.305868,41.806402,38.593481,12.357719,12.2860144,14.450801
ENSG00000138061.12,CYP1B1,59.628283,67.050543,68.7705026,32.880218,31.222984,33.8817501
ENSG00000138193.15,PLCE1,1.3459137,1.13714969,0.778589,0.2921181,0.115546,0.052765
ENSG00000138286.14,FAM149B1,17.809034,20.173699,17.427812,10.171209,8.354977,11.001907
ENSG00000138347.15,MYPN,0.6154112,0.5263401,0.2967864,0.1931774,0.0829623,0.0982135
ENSG00000138380.18,CARF,4.3365771,4.224864226,4.019262,2.4384962,1.19116061,2.8032219
ENSG00000138400.13,MDH1B,3.8716208,2.874186519,3.892327,0.5433604,0.6672769,0.415186
ENSG00000138411.13,HECW2,4.542606,4.0353669,3.15093861,1.784041901,1.560098801,2.0071745
ENSG00000138433.16,CIR1,28.900623,30.077219,30.886602,15.596058,12.982647,16.698913
ENSG00000138434.17,ITPRID2,424.854312,386.764038,277.033898,123.76783,112.338166,141.557977
ENSG00000138621.12,PPCDC,42.55297,43.03787,50.531735,27.607666,25.32169,19.995522
ENSG00000138622.4,HCN4,1.40096,1.34292,1.50077,0.276697,0.335914,0.445162
ENSG00000138639.18,ARHGAP24,14.1153984,16.9184566,11.5855716,2.4516149,2.92472,1.893267
ENSG00000138641.17,HERC3,21.217386,23.316918,15.047894,10.201694,10.44752146,11.865715
ENSG00000138650.9,PCDH10,9.91755,12.16879,9.69773,1.33164,1.102823,1.026541
ENSG00000138686.9,BBS7,18.706077,16.757982,18.221123,8.365485,8.714556,9.739966
ENSG00000138696.10,BMPR1B,7.075429,5.9664256,3.704128002,1.91899675,1.664624422,1.8404438
ENSG00000138735.16,PDE5A,11.12819378,21.214562,15.085566,6.553259,5.227648,6.312876101
ENSG00000138744.15,NAAA,73.157419,87.961612,71.738469,25.489567,28.904048,24.89616
ENSG00000138757.14,G3BP2,95.3915571,108.472011,85.658938,34.622401,29.184909,34.5393508
ENSG00000138759.19,FRAS1,2.8234964,2.6830822,3.0270312,1.3755702,1.03760272,1.0735203
ENSG00000138772.13,ANXA3,89.2109762,89.8933051,39.6867036,34.047671,31.801591,25.0247102
